order_id,customer_id,order_date,status
12235,1071,2025-01-10,SHIPPED
12236,476,2025-03-26,RETURNED
12237,4829,2025-03-14,PENDING
12238,1531,2024-11-04,PAID
12239,4093,2025-05-12,RETURNED
12240,2688,2025-01-19,PENDING
12241,1623,2025-01-07,RETURNED
12242,1864,2024-08-19,PENDING
12243,4182,2024-10-08,RETURNED
12244,3262,2025-05-30,SHIPPED
12245,928,2024-12-19,PAID
12246,1405,2025-04-08,PENDING
12247,1695,2025-04-16,PAID
12248,4032,2025-02-13,PAID
12249,888,2024-09-06,RETURNED
12250,4096,2024-12-27,SHIPPED
12251,4060,2025-04-22,PENDING
12252,1517,2024-11-12,PENDING
12253,921,2025-01-04,SHIPPED
12254,1605,2024-10-03,RETURNED
12255,516,2025-05-25,PENDING
12256,4895,2025-04-10,PAID
12257,1689,2025-07-15,PAID
12258,2740,2025-02-10,PENDING
12259,1462,2024-08-13,PENDING
12260,4014,2024-08-10,PENDING
12261,4961,2025-07-04,RETURNED
12262,3523,2025-04-11,PAID
12263,2728,2024-10-16,PAID
12264,4914,2024-07-26,SHIPPED
12265,3887,2024-12-05,RETURNED
12266,2125,2025-01-23,SHIPPED
12267,1994,2025-03-27,PENDING
12268,3290,2024-09-24,RETURNED
12269,507,2024-09-21,RETURNED
12270,3130,2025-01-26,PENDING
12271,3359,2025-06-25,RETURNED
12272,2266,2025-03-05,PENDING
12273,2728,2025-02-27,SHIPPED
12274,2599,2025-06-24,SHIPPED
12275,756,2024-08-24,PENDING
12276,2376,2025-07-10,PAID
12277,2358,2025-04-16,PAID
12278,3575,2025-03-06,SHIPPED
12279,4356,2025-07-07,PENDING
12280,2886,2024-08-14,SHIPPED
12281,3142,2025-03-03,RETURNED
12282,4135,2025-06-05,PAID
12283,3385,2025-04-07,PAID
12284,4330,2024-07-31,SHIPPED
12285,3060,2025-05-13,SHIPPED
12286,2105,2024-12-25,SHIPPED
12287,1612,2025-04-27,RETURNED
12288,2179,2025-05-11,RETURNED
12289,3338,2025-02-26,SHIPPED
12290,2681,2025-05-15,SHIPPED
12291,2637,2025-01-05,PAID
12292,451,2024-09-01,RETURNED
12293,1688,2024-08-02,PENDING
12294,1847,2024-10-12,RETURNED
12295,2604,2024-12-03,PENDING
12296,2486,2024-09-27,PAID
12297,3907,2024-07-24,PENDING
12298,4807,2024-12-07,SHIPPED
12299,2726,2024-09-14,RETURNED
12300,779,2024-07-26,PAID
12301,934,2025-03-06,PENDING
12302,4352,2025-05-07,RETURNED
12303,4230,2025-01-07,SHIPPED
12304,3040,2024-10-12,RETURNED
12305,2165,2025-04-16,PENDING
12306,1147,2025-05-13,SHIPPED
12307,4220,2025-04-24,RETURNED
12308,1328,2024-12-02,PAID
12309,835,2025-03-11,PENDING
12310,954,2025-03-18,SHIPPED
12311,2153,2025-05-15,SHIPPED
12312,1485,2025-03-15,RETURNED
12313,2695,2025-03-13,SHIPPED
12314,2082,2025-03-26,PENDING
12315,3432,2024-10-22,SHIPPED
12316,1388,2025-04-21,RETURNED
12317,4178,2025-06-11,PAID
12318,1805,2025-06-09,SHIPPED
12319,783,2024-08-14,PENDING
12320,1005,2025-03-07,PENDING
12321,4575,2024-10-01,PENDING
12322,3479,2025-03-18,PENDING
12323,931,2024-12-13,PENDING
12324,4759,2025-05-19,SHIPPED
12325,545,2024-11-26,SHIPPED
12326,3243,2024-12-21,RETURNED
12327,3794,2025-02-18,PENDING
12328,4822,2025-03-16,SHIPPED
12329,1793,2025-04-20,SHIPPED
12330,2532,2025-02-06,PENDING
12331,4653,2025-07-04,PENDING
12332,2799,2024-10-22,SHIPPED
12333,4600,2024-12-12,PAID
12334,4285,2024-11-18,SHIPPED
12335,1577,2025-05-24,PENDING
12336,3520,2025-05-13,SHIPPED
12337,1504,2024-11-27,SHIPPED
12338,2779,2024-12-01,PENDING
12339,1285,2024-09-11,PENDING
12340,4488,2025-01-03,RETURNED
12341,2623,2025-01-29,PENDING
12342,4015,2025-04-08,SHIPPED
12343,4433,2025-01-15,SHIPPED
12344,479,2025-05-15,RETURNED
12345,891,2024-12-30,SHIPPED
12346,4866,2024-11-30,SHIPPED
12347,2549,2024-09-19,RETURNED
12348,2918,2025-04-29,PAID
12349,4824,2024-11-23,RETURNED
12350,1064,2025-01-12,RETURNED
12351,1661,2024-12-29,RETURNED
12352,4958,2024-07-31,PENDING
12353,2389,2024-10-06,SHIPPED
12354,919,2025-01-19,SHIPPED
12355,1865,2024-08-04,PENDING
12356,3167,2024-11-27,PAID
12357,1466,2024-10-06,PAID
12358,347,2024-08-30,SHIPPED
12359,2191,2024-10-19,SHIPPED
12360,2396,2024-12-09,PAID
12361,1703,2025-04-10,PAID
12362,805,2025-03-28,SHIPPED
12363,3156,2025-01-06,PENDING
12364,3697,2025-02-25,RETURNED
12365,4702,2024-12-24,PENDING
12366,1794,2025-07-17,RETURNED
12367,151,2025-04-28,PENDING
12368,4253,2024-10-31,RETURNED
12369,4104,2024-09-29,PAID
12370,1150,2024-10-13,RETURNED
12371,3816,2025-03-27,SHIPPED
12372,1160,2024-12-02,PENDING
12373,4018,2024-11-10,RETURNED
12374,4633,2024-09-02,PAID
12375,3368,2025-01-16,RETURNED
12376,4599,2025-06-13,PAID
12377,3561,2025-04-11,RETURNED
12378,541,2025-06-07,PENDING
12379,845,2025-02-26,SHIPPED
12380,3773,2025-02-18,PENDING
12381,4472,2025-02-07,SHIPPED
12382,4874,2024-08-15,RETURNED
12383,411,2025-01-31,PENDING
12384,1526,2024-10-07,SHIPPED
12385,4816,2025-04-29,PENDING
12386,1623,2025-02-22,SHIPPED
12387,3969,2025-02-09,RETURNED
12388,669,2025-05-17,PENDING
12389,4090,2025-06-27,PAID
12390,2208,2024-11-02,PAID
12391,95,2025-07-15,PENDING
12392,133,2025-05-14,PENDING
12393,922,2025-04-04,PAID
12394,2897,2024-12-30,PENDING
12395,4019,2025-03-30,RETURNED
12396,3207,2025-03-02,RETURNED
12397,4360,2024-07-30,SHIPPED
12398,3704,2024-09-28,SHIPPED
12399,4868,2025-03-12,PENDING
12400,1540,2025-01-01,PAID
12401,230,2025-02-22,PENDING
12402,4933,2025-03-03,PENDING
12403,1659,2025-03-06,SHIPPED
12404,3847,2025-06-25,SHIPPED
12405,2495,2025-03-01,PENDING
12406,2364,2025-05-23,PAID
12407,2887,2024-11-30,PAID
12408,2214,2024-12-20,PENDING
12409,1847,2025-03-17,SHIPPED
12410,32,2025-04-18,PENDING
12411,449,2025-02-08,PENDING
12412,277,2025-07-08,RETURNED
12413,3135,2025-06-12,SHIPPED
12414,4918,2024-11-09,RETURNED
12415,4451,2024-08-03,RETURNED
12416,404,2025-05-26,SHIPPED
12417,2294,2024-08-09,SHIPPED
12418,475,2024-08-13,RETURNED
12419,2463,2024-08-27,PAID
12420,1226,2025-02-20,PENDING
12421,3588,2024-09-16,PAID
12422,2002,2025-01-08,RETURNED
12423,3754,2024-12-25,PENDING
12424,3243,2025-05-18,PENDING
12425,3032,2025-03-01,SHIPPED
12426,404,2025-06-14,SHIPPED
12427,3625,2024-10-01,RETURNED
12428,3681,2024-09-21,SHIPPED
12429,1213,2024-08-03,PAID
12430,2510,2024-07-30,RETURNED
12431,3835,2025-04-22,PENDING
12432,2602,2024-12-13,PAID
12433,1780,2025-05-07,PAID
12434,733,2025-01-03,SHIPPED
12435,1226,2025-07-05,PAID
12436,4225,2024-10-21,PAID
12437,257,2024-09-14,PENDING
12438,84,2025-03-24,PENDING
12439,263,2025-04-20,PENDING
12440,1136,2024-10-13,PENDING
12441,3147,2024-07-31,PAID
12442,4686,2024-08-27,RETURNED
12443,4608,2024-10-26,SHIPPED
12444,1679,2025-04-19,RETURNED
12445,255,2025-03-18,PENDING
12446,2003,2025-05-14,PAID
12447,600,2025-02-07,PENDING
12448,1975,2025-06-13,SHIPPED
12449,4769,2025-07-20,SHIPPED
12450,2032,2025-03-19,PENDING
12451,4944,2025-07-02,SHIPPED
12452,2506,2024-11-03,PAID
12453,28,2025-03-17,SHIPPED
12454,3135,2024-09-03,SHIPPED
12455,335,2025-05-02,PENDING
12456,2028,2024-07-26,RETURNED
12457,953,2024-12-10,PENDING
12458,1196,2025-07-13,PAID
12459,3103,2024-12-06,PENDING
12460,1232,2025-03-25,PAID
12461,4786,2024-08-11,RETURNED
12462,1971,2025-02-03,PENDING
12463,2220,2024-11-28,PAID
12464,947,2024-08-16,PENDING
12465,529,2025-05-28,SHIPPED
12466,4934,2024-12-16,PENDING
12467,2219,2025-05-07,PENDING
12468,213,2025-01-22,PAID
12469,1842,2024-08-28,PENDING
12470,2967,2024-12-08,PENDING
12471,3876,2024-10-30,PAID
12472,337,2025-02-09,RETURNED
12473,223,2024-12-12,PAID
12474,2221,2025-02-15,PENDING
12475,4520,2024-12-23,SHIPPED
12476,4493,2024-10-03,SHIPPED
12477,1764,2024-10-04,PENDING
12478,635,2025-02-03,RETURNED
12479,293,2024-11-21,PENDING
12480,4376,2025-06-29,PENDING
12481,1071,2025-04-14,SHIPPED
12482,4657,2024-10-27,RETURNED
12483,529,2025-04-15,RETURNED
12484,1796,2025-07-18,PENDING
12485,3658,2025-04-02,PAID
12486,1049,2024-10-20,RETURNED
12487,3394,2025-06-12,PAID
12488,3655,2024-10-24,RETURNED
12489,4205,2024-08-12,PENDING
12490,4664,2024-11-10,PAID
12491,522,2024-09-12,PAID
12492,4745,2024-07-28,RETURNED
12493,3845,2024-09-08,RETURNED
12494,3640,2024-09-13,PAID
12495,2027,2024-11-18,PENDING
12496,4024,2025-06-03,PENDING
12497,2400,2025-05-06,RETURNED
12498,3380,2025-06-17,RETURNED
12499,3762,2025-07-07,RETURNED
12500,1687,2024-10-14,PAID
12501,4647,2025-03-20,SHIPPED
12502,46,2024-09-19,SHIPPED
12503,4007,2025-04-12,PAID
12504,4084,2025-03-17,PENDING
12505,2893,2024-08-21,PENDING
12506,564,2024-08-07,PENDING
12507,3950,2025-05-26,RETURNED
12508,887,2025-06-26,PENDING
12509,408,2025-05-18,RETURNED
12510,1335,2025-05-06,PENDING
12511,442,2025-02-22,PAID
12512,2849,2025-07-19,RETURNED
12513,4992,2025-02-26,PAID
12514,2889,2025-01-04,PAID
12515,4522,2025-03-08,PAID
12516,76,2025-06-15,RETURNED
12517,3400,2024-10-23,RETURNED
12518,4164,2024-11-18,SHIPPED
12519,2630,2024-09-15,RETURNED
12520,3404,2024-07-27,PAID
12521,865,2024-12-31,SHIPPED
12522,1799,2025-02-04,RETURNED
12523,1240,2025-06-08,PAID
12524,2897,2025-01-31,RETURNED
12525,435,2024-08-31,PAID
12526,264,2024-11-07,SHIPPED
12527,743,2025-05-23,SHIPPED
12528,659,2024-11-09,SHIPPED
12529,431,2025-01-02,RETURNED
12530,1760,2024-10-21,SHIPPED
12531,1095,2025-04-18,RETURNED
12532,1178,2025-06-05,SHIPPED
12533,2367,2025-04-14,PENDING
12534,4029,2025-03-11,PENDING
12535,437,2024-12-18,PENDING
12536,2285,2024-10-16,RETURNED
12537,3828,2025-06-04,PENDING
12538,2372,2024-10-03,PENDING
12539,2114,2024-10-24,RETURNED
12540,3116,2024-12-29,PAID
12541,2815,2024-10-19,SHIPPED
12542,4672,2025-03-12,PAID
12543,1702,2025-05-08,PENDING
12544,1642,2025-05-09,PENDING
12545,4738,2025-03-25,RETURNED
12546,1085,2024-11-21,SHIPPED
12547,1069,2025-07-20,RETURNED
12548,3574,2024-08-27,PAID
12549,348,2024-11-06,PENDING
12550,2983,2024-09-14,RETURNED
12551,4297,2025-01-23,SHIPPED
12552,348,2025-06-19,SHIPPED
12553,1168,2025-06-20,RETURNED
12554,4779,2024-09-16,PENDING
12555,4076,2025-01-08,RETURNED
12556,3293,2025-06-17,PAID
12557,66,2024-07-28,PENDING
12558,1619,2024-12-05,RETURNED
12559,2134,2025-02-20,RETURNED
12560,2930,2025-02-27,PENDING
12561,704,2025-07-08,SHIPPED
12562,3350,2025-06-19,RETURNED
12563,908,2025-01-04,PENDING
12564,3037,2024-09-02,PAID
12565,1018,2025-01-17,PAID
12566,512,2024-08-19,PENDING
12567,2904,2025-04-28,PAID
12568,1385,2024-08-30,PENDING
12569,2107,2024-12-20,PENDING
12570,2612,2024-08-10,SHIPPED
12571,789,2024-11-08,PENDING
12572,3777,2025-02-25,SHIPPED
12573,3813,2024-09-16,SHIPPED
12574,4416,2024-07-31,PENDING
12575,4368,2024-07-27,SHIPPED
12576,2232,2024-12-10,PENDING
12577,1548,2025-06-28,PAID
12578,4093,2024-10-15,SHIPPED
12579,4163,2024-12-23,PAID
12580,1784,2025-06-03,SHIPPED
12581,3475,2025-02-02,SHIPPED
12582,4117,2024-07-29,PENDING
12583,1668,2025-01-30,RETURNED
12584,2252,2025-03-20,PENDING
12585,4093,2024-09-07,RETURNED
12586,4521,2024-09-01,SHIPPED
12587,4261,2024-09-20,PENDING
12588,2435,2024-10-31,SHIPPED
12589,2346,2024-08-19,PAID
12590,4472,2024-10-17,PENDING
12591,4815,2024-08-08,PAID
12592,387,2025-03-09,PENDING
12593,2290,2025-01-25,PENDING
12594,3166,2025-05-11,PAID
12595,1002,2024-10-02,RETURNED
12596,1605,2025-06-30,PAID
12597,1982,2025-07-09,PAID
12598,2409,2024-10-18,PAID
12599,1897,2025-07-03,PENDING
12600,2421,2024-10-07,PENDING
12601,2704,2025-05-30,PAID
12602,4356,2025-06-07,PAID
12603,1678,2024-09-11,RETURNED
12604,4610,2025-07-18,PENDING
12605,3501,2025-04-14,RETURNED
12606,813,2024-08-26,SHIPPED
12607,116,2025-02-28,RETURNED
12608,4622,2025-02-01,PENDING
12609,4165,2025-06-05,SHIPPED
12610,4583,2024-07-23,RETURNED
12611,3440,2025-06-30,PENDING
12612,3722,2025-05-18,PENDING
12613,2742,2024-09-09,PENDING
12614,3792,2025-07-06,RETURNED
12615,2894,2024-10-10,PAID
12616,1377,2025-06-30,PENDING
12617,407,2024-09-13,PAID
12618,252,2025-01-30,SHIPPED
12619,3518,2025-01-30,PENDING
12620,4168,2025-06-11,PENDING
12621,1312,2024-09-21,PAID
12622,4624,2024-09-08,PAID
12623,4523,2024-11-02,PENDING
12624,1804,2024-12-16,PAID
12625,3121,2025-04-05,PAID
12626,4413,2025-02-16,SHIPPED
12627,2325,2025-01-27,RETURNED
12628,4805,2024-08-13,SHIPPED
12629,4917,2024-11-11,SHIPPED
12630,3623,2024-12-11,PAID
12631,4323,2025-07-06,PAID
12632,4226,2025-04-13,PENDING
12633,2458,2024-11-09,PENDING
12634,960,2025-02-03,SHIPPED
12635,1217,2025-06-15,PAID
12636,4662,2024-11-14,RETURNED
12637,1123,2025-06-19,RETURNED
12638,4466,2025-05-28,RETURNED
12639,1505,2024-11-07,PAID
12640,2429,2024-08-16,PAID
12641,2014,2024-09-15,PAID
12642,3563,2025-06-11,SHIPPED
12643,4615,2024-10-21,SHIPPED
12644,3971,2025-06-23,SHIPPED
12645,4425,2025-03-01,SHIPPED
12646,4912,2025-04-05,SHIPPED
12647,3550,2025-06-14,RETURNED
12648,2802,2025-01-03,PAID
12649,3082,2025-06-13,PAID
12650,4281,2024-08-12,RETURNED
12651,3119,2025-05-09,SHIPPED
12652,2061,2024-10-08,PENDING
12653,4235,2025-01-22,PENDING
12654,2969,2025-01-25,PENDING
12655,3911,2025-05-18,PAID
12656,2352,2025-07-11,PENDING
12657,194,2025-07-19,SHIPPED
12658,4367,2024-09-09,SHIPPED
12659,2195,2025-03-09,RETURNED
12660,2502,2025-02-12,PENDING
12661,999,2024-09-08,RETURNED
12662,3786,2024-11-25,PAID
12663,70,2024-07-24,PAID
12664,925,2025-01-13,RETURNED
12665,1929,2024-12-23,PENDING
12666,4373,2024-09-02,RETURNED
12667,4103,2024-10-13,PENDING
12668,1009,2025-06-16,SHIPPED
12669,1445,2025-01-02,PENDING
12670,4098,2024-08-05,SHIPPED
12671,673,2024-10-21,PENDING
12672,1913,2025-02-25,SHIPPED
12673,2292,2025-06-21,SHIPPED
12674,2364,2025-01-20,PENDING
12675,584,2025-06-27,PENDING
12676,1141,2025-07-22,RETURNED
12677,3444,2024-12-26,RETURNED
12678,504,2025-05-19,PENDING
12679,4707,2024-11-13,PENDING
12680,4294,2025-05-23,PAID
12681,3090,2025-04-15,PAID
12682,4269,2024-07-29,RETURNED
12683,3535,2025-04-07,SHIPPED
12684,925,2025-02-09,SHIPPED
12685,360,2025-04-06,PAID
12686,4630,2024-08-21,RETURNED
12687,4449,2024-10-26,SHIPPED
12688,2883,2025-02-27,PENDING
12689,2213,2024-10-25,PAID
12690,109,2025-03-16,SHIPPED
12691,1622,2024-10-05,PENDING
12692,4603,2025-06-10,RETURNED
12693,250,2024-12-03,PENDING
12694,3767,2025-05-07,SHIPPED
12695,4860,2025-03-06,SHIPPED
12696,4991,2024-11-06,SHIPPED
12697,3282,2025-07-22,SHIPPED
12698,3224,2025-02-11,SHIPPED
12699,3789,2024-09-21,RETURNED
12700,4077,2024-11-24,PAID
12701,714,2024-08-19,RETURNED
12702,2653,2024-10-30,SHIPPED
12703,2481,2025-04-18,SHIPPED
12704,959,2025-07-07,RETURNED
12705,3855,2025-04-12,PENDING
12706,2230,2024-12-30,SHIPPED
12707,32,2025-07-10,PENDING
12708,1810,2025-01-07,SHIPPED
12709,1446,2025-03-14,RETURNED
12710,1982,2025-07-14,SHIPPED
12711,2591,2025-01-27,PAID
12712,115,2024-09-04,SHIPPED
12713,3762,2025-07-22,PENDING
12714,1930,2025-06-13,PAID
12715,2221,2025-01-02,SHIPPED
12716,1943,2025-03-20,PENDING
12717,1439,2024-08-29,SHIPPED
12718,2313,2025-07-14,RETURNED
12719,3706,2025-05-13,SHIPPED
12720,4265,2025-02-04,SHIPPED
12721,735,2025-03-18,PAID
12722,1139,2024-12-02,SHIPPED
12723,3348,2024-11-26,PENDING
12724,1401,2024-08-17,PAID
12725,150,2024-11-14,PENDING
12726,1277,2025-02-26,SHIPPED
12727,3384,2025-02-19,PENDING
12728,4428,2024-09-14,RETURNED
12729,4262,2025-03-20,RETURNED
12730,250,2025-05-19,PAID
12731,2254,2024-10-10,PAID
12732,4913,2025-05-30,PENDING
12733,1612,2024-11-30,PENDING
12734,4104,2025-01-05,PAID
12735,3968,2025-05-12,RETURNED
12736,499,2025-07-12,PAID
12737,4094,2025-02-19,PAID
12738,1838,2024-08-08,PENDING
12739,1702,2024-11-14,PENDING
12740,4863,2025-01-23,RETURNED
12741,1958,2025-01-07,RETURNED
12742,945,2024-11-03,RETURNED
12743,1899,2025-07-12,SHIPPED
12744,4432,2025-04-16,RETURNED
12745,870,2025-03-10,PENDING
12746,1351,2025-05-26,RETURNED
12747,200,2024-12-10,PENDING
12748,4567,2025-02-28,SHIPPED
12749,1930,2025-01-03,SHIPPED
12750,1677,2025-03-30,PAID
12751,4619,2025-01-18,PAID
12752,1867,2024-11-07,PAID
12753,478,2024-09-07,RETURNED
12754,2828,2024-08-22,PENDING
12755,1294,2024-12-19,SHIPPED
12756,3635,2025-02-19,RETURNED
12757,345,2025-04-26,SHIPPED
12758,585,2024-07-30,PENDING
12759,4604,2024-12-18,PAID
12760,3027,2025-03-28,PAID
12761,1902,2024-08-09,SHIPPED
12762,3734,2024-08-13,PENDING
12763,3674,2024-08-18,RETURNED
12764,925,2025-03-04,PENDING
12765,3515,2025-01-20,PENDING
12766,2834,2025-02-01,SHIPPED
12767,1849,2024-10-13,RETURNED
12768,4170,2025-03-28,PAID
12769,4953,2024-09-14,PENDING
12770,1725,2025-07-12,PAID
12771,39,2024-09-04,SHIPPED
12772,3199,2025-04-04,PAID
12773,1359,2024-09-15,PENDING
12774,3363,2025-03-10,PENDING
12775,3483,2024-11-13,PENDING
12776,4253,2024-12-06,SHIPPED
12777,1597,2024-12-27,PAID
12778,2513,2024-12-06,RETURNED
12779,3969,2025-06-05,PENDING
12780,1182,2025-03-31,RETURNED
12781,2737,2024-10-15,PAID
12782,4819,2025-02-13,RETURNED
12783,3775,2024-10-07,RETURNED
12784,4989,2024-09-02,RETURNED
12785,3009,2025-07-04,PAID
12786,1993,2025-02-22,SHIPPED
12787,3144,2024-08-11,PENDING
12788,3910,2024-10-04,SHIPPED
12789,107,2024-11-21,PENDING
12790,2469,2025-05-12,RETURNED
12791,4058,2024-09-09,PENDING
12792,1603,2025-05-17,PAID
12793,2969,2025-05-13,SHIPPED
12794,1518,2024-10-20,PAID
12795,806,2024-12-18,PAID
12796,3459,2025-02-19,PAID
12797,4943,2025-02-17,PENDING
12798,4060,2025-06-01,PAID
12799,3564,2024-08-11,PENDING
12800,1394,2025-05-13,PENDING
12801,1647,2024-10-18,SHIPPED
12802,2223,2025-02-02,PENDING
12803,1051,2025-05-01,PAID
12804,470,2024-09-06,RETURNED
12805,3766,2025-01-06,PENDING
12806,514,2024-10-30,SHIPPED
12807,2666,2025-05-01,PENDING
12808,3883,2024-08-20,SHIPPED
12809,3434,2025-07-17,RETURNED
12810,2630,2024-10-25,SHIPPED
12811,3838,2025-02-28,PENDING
12812,4465,2025-03-29,PAID
12813,514,2025-01-23,PENDING
12814,3947,2024-10-06,SHIPPED
12815,1874,2024-11-28,PAID
12816,3203,2025-01-25,SHIPPED
12817,2856,2025-05-24,PENDING
12818,4008,2024-09-17,SHIPPED
12819,2081,2024-12-10,PENDING
12820,4212,2025-04-20,PAID
12821,3468,2024-11-11,PENDING
12822,2138,2025-02-17,PENDING
12823,4657,2024-08-08,PENDING
12824,2615,2025-03-31,PENDING
12825,1567,2025-03-24,SHIPPED
12826,3676,2024-11-21,RETURNED
12827,3600,2025-07-14,PAID
12828,4835,2024-12-14,PAID
12829,1592,2024-12-10,SHIPPED
12830,3931,2025-01-04,RETURNED
12831,3539,2025-01-02,PENDING
12832,2516,2025-05-06,PENDING
12833,3659,2025-01-18,RETURNED
12834,694,2025-01-13,PAID
12835,4157,2024-11-09,RETURNED
12836,3742,2024-07-25,RETURNED
12837,4404,2024-09-13,SHIPPED
12838,4817,2024-09-11,PAID
12839,3522,2024-10-05,PENDING
12840,2191,2025-03-07,PAID
12841,4958,2025-01-07,RETURNED
12842,2833,2025-04-29,PAID
12843,4877,2025-07-18,PENDING
12844,3002,2024-11-17,PENDING
12845,167,2024-11-17,RETURNED
12846,2819,2025-01-31,RETURNED
12847,2514,2025-04-07,PAID
12848,3039,2025-03-16,PENDING
12849,557,2025-01-18,PAID
12850,1038,2024-08-22,PAID
12851,481,2025-07-21,PENDING
12852,2025,2025-03-21,RETURNED
12853,4175,2025-04-11,PENDING
12854,4592,2024-11-24,RETURNED
12855,167,2024-10-23,RETURNED
12856,692,2025-01-16,SHIPPED
12857,418,2025-05-04,RETURNED
12858,881,2024-10-18,PENDING
12859,243,2025-06-14,PENDING
12860,3841,2024-10-27,PENDING
12861,1126,2025-04-29,PENDING
12862,4980,2025-07-04,SHIPPED
12863,1972,2025-01-03,PAID
12864,4576,2024-12-03,RETURNED
12865,3334,2024-09-30,SHIPPED
12866,2328,2025-01-07,RETURNED
12867,661,2025-04-03,RETURNED
12868,675,2024-10-15,PAID
12869,1377,2025-03-14,PAID
12870,4443,2024-10-23,PENDING
12871,618,2025-02-19,RETURNED
12872,2484,2025-02-19,PENDING
12873,4435,2024-08-09,PAID
12874,4113,2025-07-09,RETURNED
12875,2494,2025-02-13,SHIPPED
12876,3008,2024-11-15,PAID
12877,3,2025-04-29,PAID
12878,198,2024-11-02,SHIPPED
12879,4751,2024-12-10,RETURNED
12880,4809,2025-03-28,PAID
12881,3839,2025-04-18,PENDING
12882,4991,2024-12-20,RETURNED
12883,4150,2025-01-14,SHIPPED
12884,3858,2024-11-30,RETURNED
12885,4604,2025-01-21,PAID
12886,2742,2024-09-29,RETURNED
12887,2699,2024-08-31,SHIPPED
12888,1404,2025-01-07,SHIPPED
12889,4923,2025-07-02,RETURNED
12890,3636,2025-06-23,SHIPPED
12891,4592,2024-09-11,PAID
12892,3527,2025-03-19,PAID
12893,4523,2025-06-23,PAID
12894,1045,2025-01-06,SHIPPED
12895,4735,2024-08-04,SHIPPED
12896,4628,2025-06-15,PAID
12897,2320,2025-05-16,SHIPPED
12898,4541,2025-05-17,PENDING
12899,880,2025-07-10,RETURNED
12900,4635,2025-04-25,SHIPPED
12901,1360,2025-04-18,RETURNED
12902,3010,2025-01-22,RETURNED
12903,1863,2025-05-22,PAID
12904,1329,2025-07-02,PAID
12905,1433,2025-07-10,RETURNED
12906,1929,2025-03-15,PAID
12907,1879,2025-07-19,PENDING
12908,925,2025-06-10,SHIPPED
12909,716,2024-09-09,PAID
12910,206,2024-12-24,PAID
12911,916,2025-04-10,PAID
12912,393,2025-06-03,PENDING
12913,4341,2024-12-24,PAID
12914,2549,2025-05-22,SHIPPED
12915,72,2025-03-15,RETURNED
12916,32,2025-05-24,RETURNED
12917,3450,2025-05-23,PENDING
12918,4533,2025-07-01,PAID
12919,370,2024-10-31,SHIPPED
12920,4618,2024-08-03,RETURNED
12921,3669,2024-10-10,RETURNED
12922,4344,2025-04-16,PAID
12923,3061,2025-04-30,PENDING
12924,1848,2025-01-10,RETURNED
12925,398,2025-01-04,RETURNED
12926,4713,2025-03-04,SHIPPED
12927,1156,2025-06-24,PAID
12928,3196,2024-10-04,PENDING
12929,2358,2025-06-16,RETURNED
12930,3937,2025-07-03,PAID
12931,4096,2025-05-10,RETURNED
12932,4334,2025-03-09,PAID
12933,1976,2024-11-05,RETURNED
12934,1404,2024-11-28,RETURNED
12935,1986,2025-01-24,PENDING
12936,3220,2025-04-10,PENDING
12937,1851,2025-05-31,PENDING
12938,2656,2025-02-01,PENDING
12939,3757,2024-09-19,SHIPPED
12940,3920,2024-08-09,PAID
12941,2222,2025-02-12,PENDING
12942,3519,2025-02-05,PENDING
12943,4327,2025-06-24,SHIPPED
12944,1540,2024-07-26,PAID
12945,2029,2024-11-01,PENDING
12946,4549,2025-01-20,RETURNED
12947,3458,2025-06-20,PAID
12948,1210,2025-02-08,RETURNED
12949,1779,2025-01-08,RETURNED
12950,116,2025-05-18,SHIPPED
12951,4403,2025-01-02,PAID
12952,4633,2025-05-06,PENDING
12953,947,2024-09-04,PENDING
12954,3017,2025-04-16,PENDING
12955,274,2025-03-23,RETURNED
12956,1330,2025-05-13,PAID
12957,1092,2024-08-11,PAID
12958,1011,2024-09-02,PENDING
12959,4648,2025-06-28,SHIPPED
12960,1479,2025-06-26,SHIPPED
12961,4680,2024-10-28,PAID
12962,721,2025-02-16,PAID
12963,1095,2024-08-27,SHIPPED
12964,2292,2024-11-30,PENDING
12965,4781,2024-09-23,SHIPPED
12966,3632,2025-06-10,RETURNED
12967,2790,2025-03-16,RETURNED
12968,4465,2025-03-27,SHIPPED
12969,626,2024-12-16,SHIPPED
12970,1444,2024-11-10,PENDING
12971,1590,2024-11-13,PENDING
12972,2914,2025-03-25,PAID
12973,2557,2024-12-20,SHIPPED
12974,311,2025-03-19,RETURNED
12975,2814,2025-02-10,PAID
12976,1652,2025-06-29,PENDING
12977,2858,2025-04-26,PAID
12978,4633,2025-05-02,RETURNED
12979,2842,2025-03-03,PENDING
12980,525,2024-10-30,SHIPPED
12981,2058,2025-03-23,PENDING
12982,4586,2025-04-28,PENDING
12983,963,2025-06-24,PAID
12984,1676,2025-05-18,PENDING
12985,3244,2025-03-05,PENDING
12986,2263,2024-11-13,RETURNED
12987,3231,2024-09-10,PAID
12988,2182,2025-05-25,SHIPPED
12989,3347,2024-10-21,PAID
12990,3236,2024-07-30,RETURNED
12991,4885,2025-05-02,SHIPPED
12992,4448,2024-08-08,PAID
12993,2307,2024-08-30,SHIPPED
12994,1311,2025-02-13,PENDING
12995,1970,2025-02-03,RETURNED
12996,342,2024-10-06,PAID
12997,4034,2025-02-20,RETURNED
12998,1081,2024-08-20,SHIPPED
