order_id,book_id,quantity,price_at_purchase
11286,695,2,21.17
11286,13361,3,9.66
11287,4934,2,13.64
11287,12442,1,11.87
11288,11560,1,7.62
11288,8749,2,13.98
11289,8360,1,7.29
11289,9648,1,21.87
11289,11459,1,22.61
11289,8897,3,12.09
11289,577,1,8.04
11290,4756,3,20.39
11290,12319,2,18.23
11290,3455,3,16.18
11291,8460,1,12.71
11291,1342,3,14.48
11291,4021,1,7.43
11291,8039,3,18.57
11292,1687,2,23.49
11292,11121,1,10.90
11292,9788,1,9.95
11293,11966,3,23.63
11293,9216,2,23.54
11293,4304,2,16.49
11294,3212,2,10.49
11294,6425,1,21.26
11295,283,2,14.51
11296,7052,2,15.97
11296,10630,1,15.41
11296,4212,3,12.36
11296,7019,3,12.06
11296,9738,3,8.17
11297,11263,2,20.63
11297,6488,3,12.18
11297,6986,2,12.39
11297,11229,2,18.83
11298,2058,3,12.32
11298,5782,2,23.63
11298,2884,1,7.39
11298,8448,1,21.00
11299,8496,1,19.65
11299,5999,3,24.21
11300,9554,3,10.05
11301,467,1,21.23
11301,3389,1,18.06
11302,3679,2,5.76
11302,4497,1,23.47
11302,12711,3,7.76
11302,10938,2,5.71
11302,7311,1,19.99
11303,7368,2,8.29
11303,8720,2,18.58
11303,117,2,21.21
11304,1972,3,17.49
11304,9529,2,23.34
11304,9838,1,20.97
11304,12120,2,21.59
11304,5301,3,21.22
11305,7489,3,9.85
11305,4637,3,24.98
11306,13321,2,16.04
11306,2801,1,5.36
11306,10172,1,5.48
11306,9934,1,19.71
11307,784,2,20.75
11307,601,3,7.11
11307,4456,1,13.45
11307,10090,3,24.20
11307,12396,2,18.00
11308,4713,2,18.90
11308,13556,3,10.53
11308,2764,2,11.73
11309,3905,1,12.90
11309,12745,1,22.55
11309,2541,3,18.75
11310,9007,2,16.44
11310,8136,2,18.79
11310,8209,2,18.99
11310,1650,3,22.05
11310,9812,1,8.58
11311,10671,3,19.15
11311,2089,3,6.47
11312,9293,3,7.34
11312,9948,2,13.44
11312,565,3,16.28
11312,10211,2,23.83
11313,8924,1,12.21
11313,545,3,7.05
11313,1910,1,17.73
11313,7766,2,6.08
11314,4129,2,23.08
11314,9751,3,15.23
11314,3208,3,23.65
11314,7706,2,22.67
11314,4875,1,5.45
11315,10607,3,12.03
11315,10211,1,23.83
11315,12963,3,11.02
11316,8956,3,18.74
11316,4242,3,8.06
11316,1951,3,18.70
11316,1883,3,17.08
11317,4898,1,11.91
11317,12511,3,6.74
11318,2980,1,24.48
11319,12680,3,23.35
11320,3121,2,8.92
11320,13511,2,21.09
11320,11871,3,15.27
11320,11329,3,17.98
11321,937,3,13.56
11321,8566,1,16.93
11322,3388,3,10.22
11322,6306,2,6.70
11322,6632,2,23.15
11323,12214,3,24.56
11324,2565,2,5.34
11325,1937,3,17.46
11326,3075,3,14.24
11326,10464,3,24.08
11326,4831,2,11.26
11326,10717,3,6.95
11326,1913,1,8.19
11327,9713,2,18.99
11327,9632,1,17.98
11327,8659,3,17.97
11327,7640,1,17.72
11327,13013,1,16.59
11328,2865,2,14.47
11328,6451,3,16.63
11328,4307,1,24.16
11328,5240,2,10.37
11329,5846,3,6.50
11329,3992,1,12.51
11329,12015,2,14.51
11329,594,2,12.57
11330,3235,1,13.23
11330,12055,1,9.61
11330,5681,1,5.47
11331,10675,2,6.16
11331,13123,3,14.05
11332,3377,1,17.60
11333,9803,3,8.99
11334,1144,1,17.93
11335,1710,3,21.95
11335,8127,3,14.05
11335,4130,3,15.21
11335,6224,2,8.19
11336,6310,2,6.72
11336,5298,2,19.19
11336,9433,1,23.93
11336,10087,1,12.85
11336,4925,1,21.86
11337,5706,1,18.93
11337,5540,3,22.38
11338,12937,3,11.28
11338,12401,3,10.77
11339,8986,3,5.18
11339,8455,1,22.66
11339,11588,1,23.20
11340,981,3,5.97
11340,1009,1,23.76
11340,12252,3,11.57
11340,5244,1,9.81
11340,5026,2,11.87
11341,3796,2,10.28
11341,8910,1,16.56
11341,3853,2,20.76
11341,8395,1,9.96
11341,4105,3,13.31
11342,211,2,6.28
11343,9151,1,10.40
11344,6279,2,18.85
11344,86,1,11.72
11344,6327,2,19.26
11344,3266,2,23.59
11344,8152,3,16.25
11345,973,2,15.26
11345,11312,3,12.01
11345,1799,1,8.26
11345,13624,1,15.02
11346,4792,1,18.81
11346,7197,2,23.30
11346,8007,3,16.84
11346,629,2,22.99
11347,6319,2,19.00
11347,6118,2,19.57
11347,11646,2,9.80
11348,9333,1,14.72
11349,11603,3,16.44
11349,4963,2,18.50
11350,12939,3,12.15
11351,4078,3,11.82
11351,9510,2,23.79
11351,9453,1,11.21
11351,4455,3,21.31
11352,1238,2,19.82
11352,7012,3,15.53
11353,829,3,8.83
11353,8510,1,13.46
11353,8920,3,24.66
11354,6821,1,15.10
11354,10664,3,17.70
11354,10600,1,13.27
11355,12892,1,5.52
11355,6657,1,8.03
11355,6198,1,6.42
11356,4874,3,22.06
11356,7811,3,16.35
11356,973,2,15.26
11356,6266,2,24.41
11357,13762,3,21.33
11357,4318,2,17.28
11357,7653,1,23.08
11358,5061,2,18.15
11358,11028,1,20.13
11358,1618,1,20.84
11359,10324,2,7.14
11359,5391,2,12.40
11359,7827,2,12.47
11359,947,3,24.50
11360,6327,3,19.26
11360,3982,1,18.80
11360,12063,2,17.05
11360,8080,3,17.84
11360,2381,3,10.10
11361,339,2,12.35
11361,472,3,16.17
11361,13779,3,9.34
11362,4364,2,17.60
11362,13603,2,11.89
11362,11844,1,8.44
11362,1942,3,15.60
11362,12906,2,23.71
11363,4996,1,23.90
11364,5289,1,16.72
11365,7928,2,16.08
11365,13371,2,7.22
11366,6713,2,16.48
11366,5042,2,14.58
11367,5218,2,22.55
11367,12744,1,21.29
11367,4843,2,8.22
11367,2760,1,14.36
11367,8880,1,20.36
11368,9958,2,10.35
11368,8962,3,23.64
11368,13270,2,20.75
11368,656,2,18.26
11369,1411,1,15.48
11369,8466,1,10.64
11369,2530,3,19.37
11369,9107,1,8.93
11369,11517,3,24.99
11370,10099,1,9.35
11370,745,1,23.93
11370,882,1,11.78
11371,35,3,11.91
11371,8149,2,13.46
11372,12792,1,12.24
11372,2490,1,12.92
11372,3023,3,18.18
11372,3359,1,22.62
11372,9015,3,9.74
11373,2299,1,20.14
11373,347,3,14.96
11373,5499,3,16.64
11373,5265,1,21.77
11374,8700,3,19.76
11375,4852,1,7.31
11376,8741,1,22.51
11376,6342,1,20.27
11376,909,1,6.66
11376,11948,1,5.79
11377,12903,2,6.51
11377,6081,3,21.57
11377,3912,1,20.43
11377,3906,3,19.98
11378,583,3,16.91
11378,13165,3,9.00
11378,236,3,8.05
11378,3756,3,11.76
11378,2149,3,7.51
11379,12962,1,12.85
11380,9739,2,5.79
11380,7383,3,15.28
11381,2703,2,13.60
11381,11952,3,9.99
11381,809,2,8.23
11381,1565,2,17.37
11381,9581,2,15.50
11382,7532,3,16.21
11382,1380,1,11.90
11383,9178,1,24.14
11383,2619,2,16.03
11383,8206,1,13.45
11383,979,3,5.18
11383,2903,1,6.44
11384,6448,3,21.35
11384,6253,3,8.16
11384,12947,2,16.54
11385,7856,1,11.98
11385,5718,2,8.81
11385,8117,2,12.01
11386,3907,3,16.19
11386,10665,2,12.15
11386,3655,1,19.20
11386,8497,2,8.66
11386,1196,1,6.14
11387,6400,1,7.59
11387,12628,3,13.16
11387,702,1,16.75
11387,246,3,22.71
11388,6463,3,9.48
11389,2475,1,13.15
11389,11091,1,6.59
11389,12190,2,15.86
11390,6770,2,16.88
11391,258,2,20.44
11391,12336,2,7.33
11392,2340,2,23.03
11392,3351,3,7.42
11392,9221,2,22.72
11392,1131,2,9.54
11393,9586,3,18.15
11393,8395,2,9.96
11393,6701,2,13.99
11393,10298,1,24.30
11394,11913,2,20.60
11394,1526,3,14.10
11395,13910,3,11.32
11395,2075,2,24.71
11395,4520,3,22.22
11395,12987,1,11.23
11396,9759,3,11.34
11396,7107,3,23.99
11397,7307,2,11.52
11397,4795,2,11.86
11397,12700,1,19.57
11397,12286,2,17.23
11397,9982,3,9.75
11398,7541,3,13.65
11398,8288,1,12.89
11399,12558,1,10.42
11399,4985,2,21.11
11400,11013,1,23.55
11400,7621,3,23.40
11401,1761,2,11.21
11401,3680,1,17.06
11401,13120,3,17.77
11401,9534,1,22.58
11401,9762,2,24.11
11402,5513,3,24.70
11402,11373,2,19.00
11402,985,2,14.33
11402,12674,3,21.02
11402,11539,1,21.31
11403,2169,2,6.05
11403,4307,1,24.16
11403,9957,2,18.22
11403,6325,3,21.95
11404,2852,3,21.98
11404,5560,2,19.72
11404,7741,3,12.82
11405,4392,2,22.89
11405,12738,3,8.83
11406,9263,2,13.93
11406,10362,1,5.46
11406,12439,3,21.09
11407,3577,1,21.06
11407,13879,1,10.27
11407,9948,3,13.44
11408,13670,3,15.43
11408,1741,2,15.56
11409,10920,2,21.86
11409,9700,1,24.01
11410,5377,1,11.06
11410,8871,1,5.90
11410,8896,3,12.19
11410,4921,3,6.79
11410,7970,2,10.40
11411,12933,1,19.27
11411,11643,2,10.89
11411,3547,2,10.02
11412,5961,3,15.29
11413,4169,1,5.69
11413,2665,3,16.60
11413,5475,1,12.50
11413,7877,3,18.27
11414,4708,3,12.34
11414,7346,1,22.59
11414,10514,3,6.19
11414,1717,3,20.11
11415,7273,2,8.03
11415,2376,1,18.18
11415,6815,2,5.90
11415,3604,3,7.29
11415,12606,3,22.89
11416,1389,2,14.39
11416,317,1,12.62
11416,9781,2,15.05
11416,12793,2,20.28
11417,13797,3,9.78
11417,7387,2,21.42
11417,6967,3,21.01
11418,8659,2,17.97
11418,4243,1,10.80
11418,7485,3,12.01
11418,3625,3,23.69
11418,7965,1,13.68
11419,4504,2,16.30
11419,7685,3,8.70
11419,10446,2,7.42
11419,13218,2,21.30
11420,89,3,21.76
11421,12219,2,12.17
11422,2506,1,7.84
11422,4194,3,11.08
11422,2666,1,11.68
11422,5022,2,13.99
11423,13125,1,18.53
11423,12858,2,17.36
11423,1627,3,7.75
11423,11087,2,5.79
11423,10766,1,14.62
11424,10691,3,13.20
11424,7316,2,5.92
11424,11525,1,18.18
11424,8604,2,9.17
11425,13329,1,13.33
11425,4740,1,9.09
11425,4083,1,20.37
11425,8278,3,8.87
11426,2236,2,12.26
11426,2684,1,14.74
11426,10019,2,20.18
11427,7643,3,22.80
11427,3388,1,10.22
11427,8660,2,22.06
11427,12111,3,24.41
11428,870,3,11.43
11428,13854,3,5.04
11428,6934,1,23.10
11428,4118,3,9.03
11429,7356,2,13.37
11429,10435,3,22.04
11429,9615,2,20.04
11430,257,3,6.00
11430,7435,1,17.47
11430,1912,3,13.66
11431,5766,3,23.25
11431,420,3,23.09
11432,6740,1,16.75
11432,1970,3,14.37
11432,9207,2,6.72
11432,13295,3,24.98
11432,6157,2,16.33
11433,10396,3,8.62
11434,9474,3,23.31
11434,8247,2,14.95
11434,6828,1,13.54
11434,11087,3,5.79
11435,4892,2,11.48
11435,8496,3,19.65
11435,2278,3,17.17
11436,6177,3,18.62
11436,9795,1,8.79
11436,3487,2,19.59
11436,2074,1,20.90
11437,6311,3,19.15
11438,13677,2,10.16
11439,13928,2,21.23
11439,9074,1,8.77
11439,10781,3,7.60
11440,6922,3,24.58
11441,11916,3,6.56
11442,7412,2,21.49
11442,6205,1,17.97
11442,6284,2,5.05
11443,8396,1,24.91
11443,9400,2,9.94
11443,1241,2,20.44
11444,9701,1,14.84
11444,1256,3,11.09
11444,12880,2,15.75
11444,13272,3,9.67
11445,9209,3,24.68
11445,331,1,12.79
11445,4643,1,18.20
11445,9338,3,17.75
11446,5874,3,15.57
11447,7816,2,18.32
11447,9653,2,5.50
11448,10289,1,22.87
11449,10269,1,21.59
11450,449,1,21.15
11450,12337,3,21.16
11450,4534,2,21.22
11450,8276,3,14.81
11450,6419,1,13.05
11451,5413,1,8.07
11451,2034,3,14.66
11451,12600,2,10.97
11451,1887,3,24.81
11451,13348,3,15.21
11452,9567,1,24.56
11453,12010,2,5.68
11453,2063,3,15.39
11453,4987,2,5.71
11454,10126,3,6.24
11454,8876,1,17.03
11454,6681,2,23.51
11454,6391,1,15.42
11455,2560,1,21.72
11455,2036,3,18.13
11455,4997,3,18.42
11455,3750,1,8.11
11455,10555,3,5.25
11456,12708,3,12.03
11456,3364,3,15.44
11456,8304,3,8.15
11457,11465,1,9.57
11457,10075,2,20.04
11457,8069,2,5.00
11457,3356,1,10.80
11457,12936,1,24.41
11458,377,2,11.00
11458,7293,1,22.08
11458,3634,1,20.26
11458,4776,1,18.90
11459,5994,2,21.83
11459,13335,3,9.52
11459,9682,2,15.44
11460,12881,3,15.01
11460,3229,2,11.99
11460,9765,1,22.20
11460,6140,3,20.61
11460,10254,2,21.03
11461,1585,3,7.99
11461,421,1,14.44
11461,910,2,19.78
11462,11533,3,14.59
11462,2454,1,15.18
11462,13636,2,7.88
11462,11590,1,13.75
11463,10067,1,14.08
11463,4292,3,21.86
11463,13339,2,21.45
11463,34,3,10.13
11463,11593,1,15.96
11464,12815,3,11.07
11464,2824,3,14.83
11464,1933,3,7.46
11464,2522,3,5.31
11464,1755,1,16.90
11465,10060,1,7.17
11465,1746,2,21.41
11465,8808,1,14.44
11465,3045,3,20.12
11465,12553,3,17.29
11466,7496,3,17.60
11466,9015,1,9.74
11466,5,3,20.97
11466,8609,3,19.42
11466,12251,1,24.18
11467,7459,1,21.69
11467,2012,2,13.67
11467,12030,2,11.32
11467,1292,3,8.96
11468,4713,3,18.90
11468,11746,1,13.21
11468,2462,3,23.95
11469,13242,3,12.63
11469,6874,2,5.32
11469,9741,3,14.93
11470,2274,1,16.26
11470,13198,3,22.31
11470,9791,2,20.81
11470,9804,1,8.52
11470,13146,2,8.66
11471,6562,3,23.09
11471,7392,1,14.24
11471,7373,3,20.92
11471,1580,1,18.29
11471,185,1,22.99
11472,8191,1,8.88
11472,8298,1,17.40
11472,5601,1,6.38
11473,7231,3,18.13
11473,8921,1,16.63
11473,9009,3,9.60
11473,9156,3,13.56
11474,1420,2,14.76
11474,1380,2,11.90
11474,10936,3,17.56
11474,7427,3,7.54
11475,13122,1,21.37
11475,10448,2,20.18
11476,9865,1,24.10
11477,4393,2,15.86
11477,3832,2,23.48
11478,8908,2,18.20
11478,552,1,11.03
11479,3132,1,5.17
11479,6940,3,6.06
11479,10838,3,19.79
11479,5613,1,9.21
11480,9983,1,9.06
11480,4977,3,23.42
11480,5298,3,19.19
11480,7411,2,12.10
11480,6533,1,6.06
11481,8030,1,10.46
11482,10363,3,22.93
11482,546,1,24.91
11483,6057,1,24.58
11483,3673,3,16.89
11483,4621,3,15.91
11483,12474,2,13.98
11483,12002,3,15.76
11484,11982,3,22.85
11484,7106,3,16.39
11484,10375,2,12.70
11485,13580,3,16.14
11485,7133,3,22.98
11485,11870,1,8.14
11485,83,3,16.88
11485,144,1,15.86
11486,4565,3,23.63
11486,6640,3,11.14
11487,2547,2,10.73
11487,5469,1,16.36
11487,6588,1,6.61
11487,6395,3,23.38
11488,10613,2,23.21
11488,5368,2,7.51
11488,1792,3,5.28
11488,5336,2,10.58
11489,11092,1,5.93
11489,2195,3,24.11
11490,1828,2,8.71
11490,13136,3,14.02
11490,11922,1,10.44
11491,10142,3,16.10
11491,2299,2,20.14
11491,7072,3,10.81
11492,2323,1,6.47
11492,5289,3,16.72
11492,12970,2,6.10
11492,6903,2,20.35
11492,11427,1,15.95
11493,10128,3,10.26
11493,3963,2,15.75
11494,825,1,14.88
11494,1266,1,20.77
11494,2212,2,18.13
11494,7779,1,15.06
11495,725,3,14.27
11495,10881,1,20.23
11495,4032,2,16.36
11496,4304,3,16.49
11496,3090,3,10.67
11496,13764,2,6.37
11496,10387,2,24.41
11497,13086,3,5.61
11497,508,1,9.86
11498,10093,2,8.86
11498,9409,2,13.72
11498,13516,2,12.31
11498,2080,2,15.02
11498,8983,1,9.09
11499,5786,3,24.85
11499,3051,3,15.45
11499,6620,3,6.25
11499,3954,2,16.88
11500,5141,2,8.03
11501,688,1,13.02
11501,270,2,24.17
11502,4850,2,22.51
11502,9569,3,22.62
11502,12943,1,6.49
11502,3092,2,15.43
11502,1427,2,16.26
11503,1759,2,22.33
11503,3491,2,6.71
11503,9412,2,23.70
11504,383,2,19.42
11504,4485,3,21.70
11504,13613,2,16.57
11504,6978,3,22.48
11504,7767,2,6.23
11505,13910,3,11.32
11506,12420,3,16.73
11507,12319,3,18.23
11508,8813,3,5.17
11508,9000,1,12.49
11508,10258,3,16.61
11508,4357,1,12.22
11508,1572,3,13.35
11509,11368,1,12.02
11510,3574,3,19.07
11510,9543,2,19.28
11510,720,1,7.47
11511,10857,1,9.81
11511,11564,1,18.07
11511,7839,2,15.02
11512,13033,2,13.00
11513,4914,2,23.39
11513,177,2,6.30
11513,8715,2,19.34
11514,834,2,19.21
11514,9511,2,24.77
11514,1448,2,13.41
11515,4017,2,19.14
11515,6376,3,24.55
11516,12085,1,9.01
11516,1441,3,8.35
11516,6682,2,16.32
11517,2765,2,22.22
11517,8704,2,11.43
11517,5333,1,6.12
11517,11852,2,24.32
11517,1135,3,21.08
11518,10179,2,22.49
11518,1697,2,12.89
11518,13974,2,19.78
11519,829,2,8.83
11519,10836,1,18.14
11519,2938,3,11.50
11520,8526,2,12.79
11520,1370,1,11.32
11520,13494,3,19.49
11521,3517,2,15.79
11521,12278,3,14.26
11521,7996,1,14.12
11521,5264,1,10.14
11521,2272,1,23.66
11522,1357,1,21.73
11522,3235,2,13.23
11522,8816,1,24.58
11522,4403,2,18.49
11523,8409,2,11.63
11524,9676,2,20.29
11524,4946,3,12.34
11524,85,2,7.75
11524,1704,3,13.83
11525,2190,2,22.31
11525,9956,3,18.58
11525,8090,2,6.99
11525,12231,1,23.61
11526,159,1,12.73
11526,1410,3,19.72
11527,12395,1,23.24
11528,6448,2,21.35
11528,3788,2,23.29
11528,3294,2,17.65
11529,4348,2,17.18
11529,3780,1,16.03
11529,1612,2,5.07
11529,4404,2,19.11
11529,2213,1,24.81
11530,6811,2,19.77
11530,4928,1,9.16
11530,5611,1,11.80
11530,9629,1,19.42
11531,4967,1,9.95
11531,5164,2,9.22
11531,13770,1,15.31
11531,2246,1,17.41
11532,6865,3,21.91
11532,1891,3,20.19
11532,5233,3,19.25
11532,5371,1,7.79
11533,3157,2,23.56
11533,13658,3,6.90
11533,2426,2,7.32
11533,12343,3,11.76
11533,296,2,21.45
11534,7566,2,10.04
11535,1915,1,5.34
11535,7779,1,15.06
11536,12901,3,5.32
11536,3804,1,12.57
11536,1332,1,18.71
11537,5060,3,23.80
11537,12217,3,9.15
11537,609,1,18.03
11537,3621,1,9.95
11538,10803,3,16.72
11538,5824,1,10.34
11538,10348,1,14.98
11538,1230,2,7.05
11539,9637,3,22.63
11539,4459,3,11.39
11539,10451,2,6.80
11539,10544,1,14.73
11540,13596,1,23.07
11540,11418,1,22.49
11541,6082,3,16.26
11541,3509,1,13.01
11542,3941,3,23.72
11542,4534,3,21.22
11543,3126,2,20.50
11543,9784,3,22.98
11544,2182,2,23.62
11544,4711,1,13.55
11544,6487,2,13.40
11545,10989,1,14.87
11545,3595,3,17.63
11546,13333,2,18.30
11546,5587,3,19.29
11546,3626,2,21.02
11546,6108,1,18.38
11547,13668,3,23.15
11548,8203,3,6.55
11549,12169,1,19.96
11549,5288,2,15.35
11550,11351,3,17.17
11550,12292,3,11.52
11551,1963,3,15.85
11552,3635,1,11.68
11552,5806,3,6.76
11553,12575,3,10.72
11554,5211,3,10.26
11554,4171,1,13.53
11554,2407,2,19.26
11554,7467,1,20.66
11555,6066,3,15.56
11555,13462,1,22.97
11555,1175,3,19.03
11556,4098,3,24.74
11556,6556,2,7.85
11556,12246,1,7.16
11557,425,1,11.70
11558,10475,2,11.51
11558,3281,2,11.72
11559,871,3,22.53
11559,530,1,12.19
11560,13841,3,20.94
11561,2673,3,5.43
11561,2354,2,22.46
11562,9744,3,13.77
11562,6944,1,11.59
11562,4827,1,15.54
11563,2007,1,7.93
11563,519,3,21.77
11564,2660,1,12.58
11564,10389,3,15.21
11564,13720,3,22.61
11564,4617,2,16.96
11564,9768,3,5.24
11565,12883,1,23.94
11566,5820,1,9.50
11566,12236,1,7.41
11567,11720,3,11.54
11567,12557,3,10.06
11567,10706,3,15.30
11567,7911,1,16.67
11568,3202,1,23.81
11568,4179,1,23.68
11569,10800,1,11.69
11570,5248,1,20.28
11570,7247,1,19.47
11571,9937,2,18.49
11571,8444,1,13.80
11571,9605,1,21.90
11571,9843,3,16.35
11572,13020,3,17.25
11573,13225,3,17.94
11573,5817,2,14.92
11573,287,3,5.67
11573,6602,1,7.09
11574,7751,2,10.29
11574,10437,3,9.34
11574,1342,3,14.48
11574,11942,2,20.69
11575,4375,1,18.17
11575,4212,1,12.36
11575,3513,3,7.33
11575,7129,3,7.62
11576,8832,2,7.22
11576,8127,3,14.05
11576,4401,2,21.25
11577,3696,2,7.21
11577,12391,1,22.59
11577,4322,1,7.61
11577,11209,3,20.13
11578,12774,3,23.66
11578,4926,2,16.68
11578,333,1,23.32
11578,6251,3,22.84
11579,267,1,7.60
11579,4144,1,6.37
11579,12582,2,12.89
11580,1062,1,7.51
11580,9407,2,12.94
11581,10655,2,9.17
11581,12916,2,16.01
11581,3829,3,7.84
11582,8539,1,6.68
11583,13515,1,21.57
11583,10064,2,13.92
11583,8953,3,17.02
11584,8203,3,6.55
11584,12351,3,22.52
11585,7272,2,5.80
11586,3188,3,8.78
11586,3791,1,19.21
11586,451,3,15.90
11586,13490,1,20.90
11586,10817,2,16.88
11587,12876,3,21.86
11587,7495,1,20.84
11587,7210,3,7.39
11587,10452,1,14.16
11587,1286,2,20.75
11588,222,1,22.55
11588,8005,1,10.50
11588,7322,3,18.89
11588,200,2,14.36
11589,13949,1,6.28
11590,10467,3,20.06
11590,6643,2,21.41
11590,7121,3,6.42
11590,3643,2,10.91
11590,11669,1,8.36
11591,12436,2,23.52
11591,5492,1,14.08
11591,12295,1,15.44
11591,1461,1,20.15
11591,8048,1,17.90
11592,6099,3,17.67
11592,6524,2,14.84
11593,3740,3,11.19
11593,6196,3,5.23
11594,3336,1,5.96
11594,10570,2,12.11
11594,8428,3,24.59
11594,10266,2,24.47
11595,8418,1,24.14
11596,3400,3,21.10
11596,8362,2,23.91
11596,2007,3,7.93
11597,8230,3,24.81
11597,7984,2,12.84
11598,6153,1,13.29
11599,10323,3,10.28
11599,4885,3,20.85
11599,4861,1,5.87
11599,602,1,23.99
11600,3724,1,18.11
11601,2136,3,22.94
11601,1284,2,15.70
11601,9692,3,7.36
11602,3359,2,22.62
11602,13616,3,18.62
11603,6929,1,20.85
11603,10308,1,9.95
11604,468,3,18.39
11604,5290,1,12.58
11604,9914,2,5.79
11604,6099,3,17.67
11604,1690,2,9.12
11605,46,3,8.47
11606,10283,2,22.89
11606,12051,1,19.62
11606,13205,2,20.15
11606,3864,1,6.42
11606,12986,2,16.35
11607,4535,1,6.13
11607,9477,3,24.81
11607,7787,3,20.13
11607,12057,3,21.85
11608,13521,3,22.66
11608,9629,3,19.42
11608,1005,3,9.70
11609,2444,1,19.85
11609,13290,2,12.45
11609,12338,1,18.83
11609,7713,3,17.24
11610,1267,3,17.49
11611,1770,3,18.53
11611,6794,3,13.71
11612,3180,3,21.52
11612,13609,3,5.05
11612,5607,3,24.67
11612,10390,2,22.98
11613,2030,3,18.73
11613,12850,3,10.04
11614,10800,2,11.69
11614,11639,2,6.21
11615,5630,3,24.16
11616,2470,1,22.80
11617,9903,1,19.31
11617,5281,3,13.66
11617,8269,3,19.15
11618,9807,1,16.18
11618,9402,1,13.13
11618,7052,3,15.97
11619,9001,1,7.80
11620,3029,3,14.90
11620,9040,3,17.12
11620,10301,3,10.46
11621,6565,2,20.94
11621,4227,3,16.13
11621,7466,3,15.90
11621,8889,3,22.93
11621,6575,2,22.49
11622,13151,3,6.40
11622,9437,1,23.76
11622,893,1,23.17
11622,9191,3,21.18
11622,12032,2,21.20
11623,1164,2,23.36
11623,13532,2,10.61
11623,3554,3,12.72
11623,6756,1,10.86
11623,1263,3,16.97
11624,6414,1,14.82
11625,1814,2,5.74
11625,12091,1,12.42
11625,8521,1,13.61
11625,13013,1,16.59
11626,2395,3,9.47
11626,5564,1,9.97
11627,272,3,24.47
11627,1621,1,6.48
11627,2901,1,18.35
11627,3647,1,23.90
11627,11925,2,22.85
11628,6765,3,8.61
11628,1071,3,6.55
11629,2578,2,12.80
11629,11323,1,5.01
11629,13186,3,12.44
11629,812,3,7.65
11630,11588,3,23.20
11630,1728,1,5.81
11630,11815,3,9.45
11631,784,2,20.75
11631,9730,2,17.30
11632,5142,3,19.82
11632,5399,2,7.51
11633,1606,1,5.08
11633,10202,1,8.14
11633,13734,1,21.34
11634,7630,1,21.15
11634,929,2,13.62
11634,13621,1,13.12
11635,3466,3,23.52
11635,7339,1,20.07
11635,13913,2,8.49
11635,5228,3,18.55
11636,2331,3,9.67
11637,5659,3,24.37
11638,10358,2,12.71
11639,9850,2,6.21
11639,7401,1,16.95
11639,5038,1,19.38
11639,6437,3,16.41
11639,5045,3,21.94
11640,10251,3,19.67
11640,13281,3,15.77
11641,4958,1,18.05
11641,3211,3,19.15
11641,9294,3,12.32
11641,3858,1,21.09
11641,13120,2,17.77
11642,6802,3,21.42
11643,6822,2,21.87
11643,2961,3,10.88
11643,11205,3,23.41
11643,3867,1,7.29
11643,7053,3,24.11
11644,4019,2,7.61
11644,11459,3,22.61
11645,6233,3,7.46
11646,8118,2,8.36
11646,6899,3,19.99
11646,7838,1,16.59
11647,1619,2,23.14
11647,11522,2,11.66
11648,8742,1,16.99
11649,2468,2,18.89
11649,4097,1,10.21
11649,5970,2,13.60
11649,4934,1,13.64
11650,12480,1,16.75
11650,2894,3,10.26
11650,6374,1,22.76
11651,4563,2,13.76
11651,4198,2,6.13
11651,247,2,5.74
11651,6478,1,15.23
11652,1879,2,18.15
11653,2990,2,23.35
11654,10004,3,24.80
11654,8792,1,16.10
11654,9572,2,19.55
11654,8599,1,23.67
11654,9226,1,20.83
11655,7782,1,6.35
11655,11788,1,16.03
11656,11091,3,6.59
11657,12042,1,9.09
11657,5251,1,24.03
11657,3758,2,8.81
11658,13467,1,14.29
11658,8719,2,22.24
11658,2038,2,7.60
11658,7039,3,12.73
11659,6390,2,19.54
11660,5840,3,15.75
11660,3097,2,5.28
11661,8949,2,11.06
11661,13101,2,14.79
11661,10061,3,17.76
11661,13044,3,23.21
11661,3519,2,24.39
11662,10176,2,21.67
11662,2158,2,20.70
11662,6167,3,8.41
11662,7365,2,22.55
11663,5777,3,10.67
11663,4073,2,12.25
11663,10120,2,22.71
11664,617,1,19.68
11664,1548,3,22.08
11665,1965,2,9.27
11665,621,2,16.33
11665,7842,3,11.74
11665,1345,2,5.63
11666,11471,2,10.37
11667,4512,1,19.49
11667,2235,2,18.54
11668,10025,1,17.49
11668,4025,3,12.32
11668,1850,2,22.78
11668,9421,1,22.16
11669,2773,2,10.32
11669,4893,3,20.42
11669,13145,2,18.17
11669,13860,1,9.40
11669,6031,2,9.73
11670,7417,3,20.22
11670,5791,1,20.38
11670,9746,1,15.36
11671,4130,1,15.21
11672,7850,3,11.94
11672,3665,3,16.04
11672,11810,2,11.87
11672,10739,2,6.32
11672,1582,3,12.30
11673,1387,2,23.57
11673,2305,1,24.72
11673,2358,1,20.64
11673,6536,1,6.52
11674,42,3,12.99
11674,2859,3,15.80
11675,5779,3,15.60
11675,369,2,14.38
11675,13213,1,15.38
11675,10841,1,22.71
11676,1644,2,14.41
11677,8087,3,22.09
11677,8486,3,10.61
11677,1677,1,24.89
11678,13663,1,8.31
11678,8274,2,7.50
11678,11773,2,10.09
11679,6028,3,6.34
11679,3603,1,24.03
